"Date,""Price"",""Open"",""High"",""Low"",""Vol."",""Change %"""
"05/14/2018,""32.17"",""32.17"",""32.17"",""32.17"","""",""2.62%"""
"05/11/2018,""31.35"",""31.35"",""31.35"",""31.35"","""",""-0.76%"""
"05/10/2018,""31.59"",""31.59"",""31.59"",""31.59"","""",""0.77%"""
"05/09/2018,""31.35"",""31.35"",""31.35"",""31.35"","""",""3.36%"""
"05/08/2018,""30.33"",""30.33"",""30.33"",""30.33"","""",""-0.20%"""
"05/07/2018,""30.39"",""30.39"",""30.39"",""30.39"","""",""0.43%"""
"05/04/2018,""30.26"",""30.26"",""30.26"",""30.26"","""",""2.09%"""
"05/03/2018,""29.64"",""29.64"",""29.64"",""29.64"","""",""-1.46%"""
"05/02/2018,""30.08"",""30.08"",""30.08"",""30.08"","""",""-2.69%"""
"05/01/2018,""30.91"",""30.91"",""30.91"",""30.91"","""",""-1.28%"""
"04/30/2018,""31.31"",""31.31"",""31.31"",""31.31"","""",""-2.94%"""
"04/27/2018,""32.26"",""32.26"",""32.26"",""32.26"","""",""0.50%"""
"04/26/2018,""32.10"",""32.10"",""32.10"",""32.10"","""",""-0.65%"""
"04/25/2018,""32.31"",""32.31"",""32.31"",""32.31"","""",""-0.40%"""
"04/24/2018,""32.44"",""32.44"",""32.44"",""32.44"","""",""-0.98%"""
"04/23/2018,""32.76"",""32.76"",""32.76"",""32.76"","""",""-1.33%"""
"04/20/2018,""33.20"",""33.20"",""33.20"",""33.20"","""",""0.64%"""
"04/19/2018,""32.99"",""32.99"",""32.99"",""32.99"","""",""-0.93%"""
"04/18/2018,""33.30"",""33.30"",""33.30"",""33.30"","""",""-1.27%"""
"04/17/2018,""33.73"",""33.73"",""33.73"",""33.73"","""",""0.09%"""
"04/16/2018,""33.70"",""33.70"",""33.70"",""33.70"","""",""1.32%"""
"04/13/2018,""33.26"",""33.26"",""33.26"",""33.26"","""",""2.06%"""
"04/12/2018,""32.59"",""32.59"",""32.59"",""32.59"","""",""1.12%"""
"04/11/2018,""32.23"",""32.23"",""32.23"",""32.23"","""",""-0.37%"""
"04/10/2018,""32.35"",""32.35"",""32.35"",""32.35"","""",""-1.70%"""
"04/09/2018,""32.91"",""32.91"",""32.91"",""32.91"","""",""-0.15%"""
"04/06/2018,""32.96"",""32.96"",""32.96"",""32.96"","""",""0.15%"""
"04/05/2018,""32.91"",""32.91"",""32.91"",""32.91"","""",""-1.82%"""
"04/04/2018,""33.52"",""33.52"",""33.52"",""33.52"","""",""1.27%"""
"04/03/2018,""33.10"",""33.10"",""33.10"",""33.10"","""",""-5.81%"""
"04/02/2018,""35.14"",""35.14"",""35.14"",""35.14"","""",""-6.34%"""
"03/29/2018,""37.52"",""37.52"",""37.52"",""37.52"","""",""-0.08%"""
"03/28/2018,""37.55"",""37.55"",""37.55"",""37.55"","""",""-0.19%"""
"03/27/2018,""37.62"",""37.62"",""37.62"",""37.62"","""",""0.78%"""
"03/26/2018,""37.33"",""37.33"",""37.33"",""37.33"","""",""0.97%"""
"03/23/2018,""36.97"",""36.97"",""36.97"",""36.97"","""",""-0.38%"""
"03/22/2018,""37.11"",""37.11"",""37.11"",""37.11"","""",""1.20%"""
"03/21/2018,""36.67"",""36.67"",""36.67"",""36.67"","""",""3.15%"""
"03/20/2018,""35.55"",""35.55"",""35.55"",""35.55"","""",""1.48%"""
"03/19/2018,""35.03"",""35.03"",""35.03"",""35.03"","""",""3.46%"""
"03/16/2018,""33.86"",""33.86"",""33.86"",""33.86"","""",""0.09%"""
"03/15/2018,""33.83"",""33.83"",""33.83"",""33.83"","""",""1.08%"""
"03/14/2018,""33.47"",""33.47"",""33.47"",""33.47"","""",""-5.02%"""
"03/13/2018,""35.24"",""35.24"",""35.24"",""35.24"","""",""0.46%"""
"03/12/2018,""35.08"",""35.08"",""35.08"",""35.08"","""",""-0.85%"""
"03/09/2018,""35.38"",""35.38"",""35.38"",""35.38"","""",""2.49%"""
"03/08/2018,""34.52"",""34.52"",""34.52"",""34.52"","""",""1.32%"""
"03/07/2018,""34.07"",""34.07"",""34.07"",""34.07"","""",""-0.41%"""
"03/06/2018,""34.21"",""34.21"",""34.21"",""34.21"","""",""0.56%"""
"03/05/2018,""34.02"",""34.02"",""34.02"",""34.02"","""",""-5.84%"""
"03/02/2018,""36.13"",""36.13"",""36.13"",""36.13"","""",""0.42%"""
"03/01/2018,""35.98"",""35.98"",""35.98"",""35.98"","""",""-0.83%"""
"02/28/2018,""36.28"",""36.28"",""36.28"",""36.28"","""",""-9.57%"""
"02/27/2018,""40.12"",""40.12"",""40.12"",""40.12"","""",""-0.20%"""
"02/26/2018,""40.20"",""40.20"",""40.20"",""40.20"","""",""-2.52%"""
"02/23/2018,""41.24"",""41.24"",""41.24"",""41.24"","""",""0.56%"""
"02/22/2018,""41.01"",""41.01"",""41.01"",""41.01"","""",""1.76%"""
"02/21/2018,""40.30"",""40.30"",""40.30"",""40.30"","""",""2.18%"""
"02/20/2018,""39.44"",""39.44"",""39.44"",""39.44"","""",""1.52%"""
"02/16/2018,""38.85"",""38.85"",""38.85"",""38.85"","""",""0.23%"""
"02/15/2018,""38.76"",""38.76"",""38.76"",""38.76"","""",""0.47%"""
"02/14/2018,""38.58"",""38.58"",""38.58"",""38.58"","""",""0.08%"""
"02/13/2018,""38.55"",""38.55"",""38.55"",""38.55"","""",""1.15%"""
"02/12/2018,""38.11"",""38.11"",""38.11"",""38.11"","""",""-0.24%"""
"02/09/2018,""38.20"",""38.20"",""38.20"",""38.20"","""",""-0.16%"""
"02/08/2018,""38.26"",""38.26"",""38.26"",""38.26"","""",""-3.14%"""
"02/07/2018,""39.50"",""39.50"",""39.50"",""39.50"","""",""0.08%"""
"02/06/2018,""39.47"",""39.47"",""39.47"",""39.47"","""",""-1.96%"""
"02/05/2018,""40.26"",""40.26"",""40.26"",""40.26"","""",""-5.34%"""
"02/02/2018,""42.53"",""42.53"",""42.53"",""42.53"","""",""-1.94%"""
"02/01/2018,""43.37"",""43.37"",""43.37"",""43.37"","""",""6.69%"""
"01/31/2018,""40.65"",""40.65"",""40.65"",""40.65"","""",""37.98%"""
"01/30/2018,""29.46"",""29.46"",""29.46"",""29.46"","""",""-0.27%"""
"01/29/2018,""29.54"",""29.54"",""29.54"",""29.54"","""",""0.37%"""
"01/26/2018,""29.43"",""29.43"",""29.43"",""29.43"","""",""0.38%"""
"01/25/2018,""29.32"",""29.32"",""29.32"",""29.32"","""",""-1.94%"""
"01/24/2018,""29.90"",""29.90"",""29.90"",""29.90"","""",""-1.81%"""
"01/23/2018,""30.45"",""30.45"",""30.45"",""30.45"","""",""-17.03%"""
"12/06/2017,""36.70"",""36.70"",""36.70"",""36.70"","""",""-1.13%"""
"12/05/2017,""37.12"",""37.12"",""37.12"",""37.12"","""",""-0.43%"""
